"TIME","GEO","GEO_LABEL","AGE","SEX","Value","Flag and Footnotes"
"2010","RO11","Nord-Vest","15 years or over","Total","6.8",""
"2011","RO11","Nord-Vest","15 years or over","Total","5.2",""
"2012","RO11","Nord-Vest","15 years or over","Total","4.5",""
"2013","RO11","Nord-Vest","15 years or over","Total","4.1",""
"2004","RO12","Centru","15 years or over","Total","8.7",""
"2005","RO12","Centru","15 years or over","Total","8.4",""
"2006","RO12","Centru","15 years or over","Total","9.0",""
"2007","RO12","Centru","15 years or over","Total","8.5",""
"2008","RO12","Centru","15 years or over","Total","8.5",""
"2009","RO12","Centru","15 years or over","Total","10.7",""
"2010","RO12","Centru","15 years or over","Total","10.5",""
"2011","RO12","Centru","15 years or over","Total","11.1",""
"2012","RO12","Centru","15 years or over","Total","9.8",""
"2013","RO12","Centru","15 years or over","Total","9.7",""
"2004","RO21","Nord-Est","15 years or over","Total","5.8",""
"2005","RO21","Nord-Est","15 years or over","Total","5.7",""
"2006","RO21","Nord-Est","15 years or over","Total","5.9",""
"2007","RO21","Nord-Est","15 years or over","Total","5.0",""
"2008","RO21","Nord-Est","15 years or over","Total","4.5",""
"2009","RO21","Nord-Est","15 years or over","Total","6.0",""
"2010","RO21","Nord-Est","15 years or over","Total","5.8",""
"2011","RO21","Nord-Est","15 years or over","Total","4.8",""
"2012","RO21","Nord-Est","15 years or over","Total","4.3",""
"2013","RO21","Nord-Est","15 years or over","Total","4.6",""
"2004","RO22","Sud-Est","15 years or over","Total","8.7",""
"2005","RO22","Sud-Est","15 years or over","Total","7.9",""
"2006","RO22","Sud-Est","15 years or over","Total","9.0",""
"2007","RO22","Sud-Est","15 years or over","Total","8.5",""
"2008","RO22","Sud-Est","15 years or over","Total","7.2",""
"2009","RO22","Sud-Est","15 years or over","Total","7.5",""
"2010","RO22","Sud-Est","15 years or over","Total","8.8",""
"2011","RO22","Sud-Est","15 years or over","Total","10.1",""
"2012","RO22","Sud-Est","15 years or over","Total","10.2",""
"2013","RO22","Sud-Est","15 years or over","Total","10.0",""
"2004","RO31","Sud - Muntenia","15 years or over","Total","9.4",""
"2005","RO31","Sud - Muntenia","15 years or over","Total","9.2",""
"2006","RO31","Sud - Muntenia","15 years or over","Total","9.4",""
"2007","RO31","Sud - Muntenia","15 years or over","Total","8.2",""
"2008","RO31","Sud - Muntenia","15 years or over","Total","6.8",""
"2009","RO31","Sud - Muntenia","15 years or over","Total","8.0",""
"2010","RO31","Sud - Muntenia","15 years or over","Total","8.3",""
"2011","RO31","Sud - Muntenia","15 years or over","Total","10.4",""
"2012","RO31","Sud - Muntenia","15 years or over","Total","9.9",""
"2013","RO31","Sud - Muntenia","15 years or over","Total","9.9",""
"2004","RO32","Bucuresti - Ilfov","15 years or over","Total","8.2",""
"2005","RO32","Bucuresti - Ilfov","15 years or over","Total","6.9",""
"2006","RO32","Bucuresti - Ilfov","15 years or over","Total","4.8",""
"2007","RO32","Bucuresti - Ilfov","15 years or over","Total","4.1",""
"2008","RO32","Bucuresti - Ilfov","15 years or over","Total","3.4",""
"2009","RO32","Bucuresti - Ilfov","15 years or over","Total","4.0",""
"2010","RO32","Bucuresti - Ilfov","15 years or over","Total","4.6",""
"2011","RO32","Bucuresti - Ilfov","15 years or over","Total","5.4",""
"2012","RO32","Bucuresti - Ilfov","15 years or over","Total","6.2",""
"2013","RO32","Bucuresti - Ilfov","15 years or over","Total","7.8",""
"2004","RO41","Sud-Vest Oltenia","15 years or over","Total","7.0",""
"2005","RO41","Sud-Vest Oltenia","15 years or over","Total","6.6",""
"2006","RO41","Sud-Vest Oltenia","15 years or over","Total","7.1",""
"2007","RO41","Sud-Vest Oltenia","15 years or over","Total","6.8",""
"2008","RO41","Sud-Vest Oltenia","15 years or over","Total","6.5",""
"2009","RO41","Sud-Vest Oltenia","15 years or over","Total","6.8",""
"2010","RO41","Sud-Vest Oltenia","15 years or over","Total","7.5",""
"2011","RO41","Sud-Vest Oltenia","15 years or over","Total","6.9",""
"2012","RO41","Sud-Vest Oltenia","15 years or over","Total","6.7",""
"2013","RO41","Sud-Vest Oltenia","15 years or over","Total","8.0",""
"2004","RO42","Vest","15 years or over","Total","8.4",""
"2005","RO42","Vest","15 years or over","Total","6.7",""
"2006","RO42","Vest","15 years or over","Total","6.4",""
"2007","RO42","Vest","15 years or over","Total","5.6",""
"2008","RO42","Vest","15 years or over","Total","5.7",""
"2009","RO42","Vest","15 years or over","Total","6.0",""
"2010","RO42","Vest","15 years or over","Total","6.0",""
"2011","RO42","Vest","15 years or over","Total","5.7",""
"2012","RO42","Vest","15 years or over","Total","5.1",""
"2013","RO42","Vest","15 years or over","Total","5.3",""
"2004","SI01","Vzhodna Slovenija","15 years or over","Total","7.1",""
"2005","SI01","Vzhodna Slovenija","15 years or over","Total","7.6",""
"2006","SI01","Vzhodna Slovenija","15 years or over","Total","7.1",""
"2007","SI01","Vzhodna Slovenija","15 years or over","Total","5.6",""
"2008","SI01","Vzhodna Slovenija","15 years or over","Total","5.2",""
"2009","SI01","Vzhodna Slovenija","15 years or over","Total","6.8",""
"2010","SI01","Vzhodna Slovenija","15 years or over","Total","7.9",""
"2011","SI01","Vzhodna Slovenija","15 years or over","Total","9.2",""
"2012","SI01","Vzhodna Slovenija","15 years or over","Total","10.0",""
"2013","SI01","Vzhodna Slovenija","15 years or over","Total","11.4",""
"2004","SI02","Zahodna Slovenija","15 years or over","Total","4.7",""
"2005","SI02","Zahodna Slovenija","15 years or over","Total","5.2",""
"2006","SI02","Zahodna Slovenija","15 years or over","Total","4.6",""
"2007","SI02","Zahodna Slovenija","15 years or over","Total","3.9",""
"2008","SI02","Zahodna Slovenija","15 years or over","Total","3.4",""
"2009","SI02","Zahodna Slovenija","15 years or over","Total","4.8",""
"2010","SI02","Zahodna Slovenija","15 years or over","Total","6.5",""
"2011","SI02","Zahodna Slovenija","15 years or over","Total","7.0",""
"2012","SI02","Zahodna Slovenija","15 years or over","Total","7.6",""
"2013","SI02","Zahodna Slovenija","15 years or over","Total","8.7",""
"2004","SK01","Bratislavský kraj","15 years or over","Total","9.1",""
"2005","SK01","Bratislavský kraj","15 years or over","Total","5.3",""
"2006","SK01","Bratislavský kraj","15 years or over","Total","4.6",""
"2007","SK01","Bratislavský kraj","15 years or over","Total","4.3",""
"2008","SK01","Bratislavský kraj","15 years or over","Total","3.4",""
"2009","SK01","Bratislavský kraj","15 years or over","Total","4.6",""
"2010","SK01","Bratislavský kraj","15 years or over","Total","6.2",""
"2011","SK01","Bratislavský kraj","15 years or over","Total","5.8",""
"2012","SK01","Bratislavský kraj","15 years or over","Total","5.7",""
"2013","SK01","Bratislavský kraj","15 years or over","Total","6.4",""
"2004","SK02","Západné Slovensko","15 years or over","Total","14.2",""
"2005","SK02","Západné Slovensko","15 years or over","Total","12.5",""
"2006","SK02","Západné Slovensko","15 years or over","Total","9.8",""
"2007","SK02","Západné Slovensko","15 years or over","Total","7.8",""
"2008","SK02","Západné Slovensko","15 years or over","Total","6.4",""
"2009","SK02","Západné Slovensko","15 years or over","Total","9.9",""
"2010","SK02","Západné Slovensko","15 years or over","Total","12.7",""
"2011","SK02","Západné Slovensko","15 years or over","Total","10.7",""
"2012","SK02","Západné Slovensko","15 years or over","Total","11.3",""
"2013","SK02","Západné Slovensko","15 years or over","Total","11.7",""
"2004","SK03","Stredné Slovensko","15 years or over","Total","22.5",""
"2005","SK03","Stredné Slovensko","15 years or over","Total","19.6",""
"2006","SK03","Stredné Slovensko","15 years or over","Total","16.4",""
"2007","SK03","Stredné Slovensko","15 years or over","Total","15.3",""
"2008","SK03","Stredné Slovensko","15 years or over","Total","13.1",""
"2009","SK03","Stredné Slovensko","15 years or over","Total","14.6",""
"2010","SK03","Stredné Slovensko","15 years or over","Total","16.5",""
"2011","SK03","Stredné Slovensko","15 years or over","Total","15.9",""
"2012","SK03","Stredné Slovensko","15 years or over","Total","16.2",""
"2013","SK03","Stredné Slovensko","15 years or over","Total","16.8",""
"2004","SK04","Východné Slovensko","15 years or over","Total","25.0",""
"2005","SK04","Východné Slovensko","15 years or over","Total","23.1",""
"2006","SK04","Východné Slovensko","15 years or over","Total","19.1",""
"2007","SK04","Východné Slovensko","15 years or over","Total","14.9",""
"2008","SK04","Východné Slovensko","15 years or over","Total","13.2",""
"2009","SK04","Východné Slovensko","15 years or over","Total","15.9",""
"2010","SK04","Východné Slovensko","15 years or over","Total","18.5",""
"2011","SK04","Východné Slovensko","15 years or over","Total","18.7",""
"2012","SK04","Východné Slovensko","15 years or over","Total","19.0",""
"2013","SK04","Východné Slovensko","15 years or over","Total","18.5",""
"2004","FI19","Länsi-Suomi","15 years or over","Total","11.0",""
"2005","FI19","Länsi-Suomi","15 years or over","Total","8.8",""
"2006","FI19","Länsi-Suomi","15 years or over","Total","7.8",""
"2007","FI19","Länsi-Suomi","15 years or over","Total","6.5",""
"2008","FI19","Länsi-Suomi","15 years or over","Total","6.5",""
"2009","FI19","Länsi-Suomi","15 years or over","Total","9.0",""
"2010","FI19","Länsi-Suomi","15 years or over","Total","9.0",""
"2011","FI19","Länsi-Suomi","15 years or over","Total","8.3",""
"2012","FI19","Länsi-Suomi","15 years or over","Total","8.2",""
"2013","FI19","Länsi-Suomi","15 years or over","Total","8.5",""
"2004","FI1B","Helsinki-Uusimaa","15 years or over","Total",":",""
"2005","FI1B","Helsinki-Uusimaa","15 years or over","Total","6.1",""
"2006","FI1B","Helsinki-Uusimaa","15 years or over","Total","5.4",""
"2007","FI1B","Helsinki-Uusimaa","15 years or over","Total","5.0",""
"2008","FI1B","Helsinki-Uusimaa","15 years or over","Total","4.8",""
"2009","FI1B","Helsinki-Uusimaa","15 years or over","Total","6.2",""
"2010","FI1B","Helsinki-Uusimaa","15 years or over","Total","6.4",""
"2011","FI1B","Helsinki-Uusimaa","15 years or over","Total","5.8",""
"2012","FI1B","Helsinki-Uusimaa","15 years or over","Total","6.3",""
"2013","FI1B","Helsinki-Uusimaa","15 years or over","Total","6.7",""
"2004","FI1C","Etelä-Suomi","15 years or over","Total",":",""
"2005","FI1C","Etelä-Suomi","15 years or over","Total","8.1",""
"2006","FI1C","Etelä-Suomi","15 years or over","Total","7.7",""
"2007","FI1C","Etelä-Suomi","15 years or over","Total","6.7",""
"2008","FI1C","Etelä-Suomi","15 years or over","Total","6.2",""
"2009","FI1C","Etelä-Suomi","15 years or over","Total","8.1",""
"2010","FI1C","Etelä-Suomi","15 years or over","Total","9.1",""
"2011","FI1C","Etelä-Suomi","15 years or over","Total","8.5",""
"2012","FI1C","Etelä-Suomi","15 years or over","Total","7.5",""
"2013","FI1C","Etelä-Suomi","15 years or over","Total","8.4",""
"2004","FI1D","Pohjois- ja Itä-Suomi","15 years or over","Total",":",""
"2005","FI1D","Pohjois- ja Itä-Suomi","15 years or over","Total","11.4",""
"2006","FI1D","Pohjois- ja Itä-Suomi","15 years or over","Total","10.8",""
"2007","FI1D","Pohjois- ja Itä-Suomi","15 years or over","Total","9.9",""
"2008","FI1D","Pohjois- ja Itä-Suomi","15 years or over","Total","8.7",""
"2009","FI1D","Pohjois- ja Itä-Suomi","15 years or over","Total","10.5",""
"2010","FI1D","Pohjois- ja Itä-Suomi","15 years or over","Total","10.1",""
"2011","FI1D","Pohjois- ja Itä-Suomi","15 years or over","Total","9.4",""
"2012","FI1D","Pohjois- ja Itä-Suomi","15 years or over","Total","9.5",""
"2013","FI1D","Pohjois- ja Itä-Suomi","15 years or over","Total","9.9",""
"2004","FI20","Åland","15 years or over","Total",":","u"
"2005","FI20","Åland","15 years or over","Total",":","u"
"2006","FI20","Åland","15 years or over","Total",":","u"
"2007","FI20","Åland","15 years or over","Total",":","u"
"2008","FI20","Åland","15 years or over","Total",":","u"
"2009","FI20","Åland","15 years or over","Total",":","u"
"2010","FI20","Åland","15 years or over","Total",":","u"
"2011","FI20","Åland","15 years or over","Total",":","u"
"2012","FI20","Åland","15 years or over","Total",":","u"
"2013","FI20","Åland","15 years or over","Total",":","u"
"2004","SE11","Stockholm","15 years or over","Total","5.8",""
"2005","SE11","Stockholm","15 years or over","Total","6.9",""
"2006","SE11","Stockholm","15 years or over","Total","6.1",""
"2007","SE11","Stockholm","15 years or over","Total","5.6",""
"2008","SE11","Stockholm","15 years or over","Total","5.2",""
"2009","SE11","Stockholm","15 years or over","Total","6.8",""
"2010","SE11","Stockholm","15 years or over","Total","7.2",""
"2011","SE11","Stockholm","15 years or over","Total","6.6",""
"2012","SE11","Stockholm","15 years or over","Total","6.8",""
"2013","SE11","Stockholm","15 years or over","Total","6.9",""
"2004","SE12","Östra Mellansverige","15 years or over","Total","6.8",""
"2005","SE12","Östra Mellansverige","15 years or over","Total","8.1",""
"2006","SE12","Östra Mellansverige","15 years or over","Total","7.3",""
"2007","SE12","Östra Mellansverige","15 years or over","Total","6.7",""
"2008","SE12","Östra Mellansverige","15 years or over","Total","6.9",""
"2009","SE12","Östra Mellansverige","15 years or over","Total","9.3",""
"2010","SE12","Östra Mellansverige","15 years or over","Total","9.7",""
"2011","SE12","Östra Mellansverige","15 years or over","Total","8.4",""
"2012","SE12","Östra Mellansverige","15 years or over","Total","8.6",""
"2013","SE12","Östra Mellansverige","15 years or over","Total","8.8",""
"2004","SE21","Småland med öarna","15 years or over","Total","5.1",""
"2005","SE21","Småland med öarna","15 years or over","Total","6.1",""
"2006","SE21","Småland med öarna","15 years or over","Total","5.9",""
"2007","SE21","Småland med öarna","15 years or over","Total","5.1",""
"2008","SE21","Småland med öarna","15 years or over","Total","5.0",""
"2009","SE21","Småland med öarna","15 years or over","Total","8.1",""
"2010","SE21","Småland med öarna","15 years or over","Total","7.9",""
"2011","SE21","Småland med öarna","15 years or over","Total","7.1",""
"2012","SE21","Småland med öarna","15 years or over","Total","7.4",""
"2013","SE21","Småland med öarna","15 years or over","Total","7.1",""
"2004","SE22","Sydsverige","15 years or over","Total","8.3",""
"2005","SE22","Sydsverige","15 years or over","Total","8.9",""
"2006","SE22","Sydsverige","15 years or over","Total","8.2",""
"2007","SE22","Sydsverige","15 years or over","Total","7.1",""
"2008","SE22","Sydsverige","15 years or over","Total","7.4",""
"2009","SE22","Sydsverige","15 years or over","Total","8.7",""
"2010","SE22","Sydsverige","15 years or over","Total","8.8",""
"2011","SE22","Sydsverige","15 years or over","Total","9.2",""
"2012","SE22","Sydsverige","15 years or over","Total","9.4",""
"2013","SE22","Sydsverige","15 years or over","Total","9.9",""
"2004","SE23","Västsverige","15 years or over","Total","6.2",""
"2005","SE23","Västsverige","15 years or over","Total","7.4",""
"2006","SE23","Västsverige","15 years or over","Total","6.8",""
